book_date,open,high,low,close,volume,dividends,ticker,average_price,daily_return_percentage,growth,cumulative_growth,volatility_30days,dividend_yield_percentage,52week_high,52week_low,ma50d,ma200d,vwap
2022-03-15,67.6026,67.7706,66.7919,67.0767,3901900,0.0,BNS.TO,67.3105,-0.6705,0.9933,0.6196,1.3562,0.0552,69.3847,51.6781,67.0703,59.3249,46.335
2022-03-16,67.5588,68.238,67.0329,67.7267,4262900,0.0,BNS.TO,67.6391,0.969,1.0097,0.6353,1.3737,0.0546,69.3847,51.6781,67.1158,59.3881,46.3732
2022-03-17,67.5734,67.8728,67.4054,67.7121,2343700,0.0,BNS.TO,67.6409,-0.0216,0.9998,0.635,1.366,0.0546,69.3847,51.6781,67.1425,59.45,46.3942
2022-03-18,67.4857,68.1138,67.4127,67.756,11756300,0.0,BNS.TO,67.6921,0.0648,1.0006,0.636,1.3609,0.0546,69.3847,51.6781,67.1788,59.5126,46.499
2022-03-21,68.1577,68.3768,67.6318,67.7925,4469600,0.0,BNS.TO,67.9897,0.0539,1.0005,0.6368,1.3592,0.0546,69.3847,51.6781,67.2013,59.5764,46.5391
2022-03-22,68.1358,68.7785,68.0189,68.4571,6617300,0.0,BNS.TO,68.3476,0.9803,1.0098,0.6529,1.3622,0.054,69.3847,51.6781,67.2334,59.6402,46.5992
2022-03-23,68.1065,68.1796,66.3756,66.4194,5695700,0.0,BNS.TO,67.2703,-2.9766,0.9702,0.6036,1.5112,0.0557,69.3847,51.6781,67.2335,59.6946,46.6481
2022-03-24,66.7407,66.8211,65.952,66.5947,4200700,0.0,BNS.TO,66.5271,0.2639,1.0026,0.6078,1.512,0.0556,69.3847,51.6781,67.2245,59.7514,46.6827
2022-03-25,66.7262,67.2958,66.6093,67.1717,2069600,0.0,BNS.TO,66.9508,0.8664,1.0087,0.6218,1.5148,0.0551,69.3847,51.7378,67.2284,59.8112,46.7001
2022-03-28,67.2301,67.4273,66.9233,67.1863,3804000,0.0,BNS.TO,67.1918,0.0217,1.0002,0.6221,1.4087,0.0551,69.3847,51.7378,67.2255,59.871,46.7324
2022-03-29,67.5734,67.829,67.0402,67.3177,6805100,0.0,BNS.TO,67.4401,0.1956,1.002,0.6253,1.2307,0.055,69.3847,51.9509,67.2238,59.9322,46.7905
2022-03-30,67.1936,67.2739,66.507,66.7627,9627500,0.0,BNS.TO,66.9343,-0.8244,0.9918,0.612,1.2435,0.0554,69.3847,51.9509,67.1962,59.9911,46.8702
2022-03-31,66.4997,66.9818,65.3677,65.4407,6211800,0.0,BNS.TO,66.0725,-1.9801,0.9802,0.5801,1.2953,0.0565,69.3847,51.9509,67.1566,60.043,46.9191
2022-04-01,65.9447,65.9447,64.8783,65.0536,17125500,0.0,BNS.TO,65.4553,-0.5915,0.9941,0.5708,1.1625,0.0569,69.3847,51.9509,67.1276,60.0933,47.0484
2022-04-04,66.2665,66.4011,65.4661,66.2291,8547700,1.0,BNS.TO,66.0907,1.807,1.0181,0.5992,1.2256,0.071,69.3847,51.9509,67.1224,60.1482,47.1144
2022-04-05,65.9897,67.1043,65.8027,66.7377,8868800,0.0,BNS.TO,66.4086,0.7679,1.0077,0.6115,1.2342,0.0704,69.3847,51.9509,67.1425,60.2032,47.1836
2022-04-06,66.1992,66.5507,65.6681,65.8177,5322600,0.0,BNS.TO,66.0589,-1.3785,0.9862,0.5893,1.2463,0.0577,69.3847,51.9509,67.1587,60.2574,47.2241
2022-04-07,65.9822,66.0122,64.8527,65.4437,4661400,0.0,BNS.TO,65.5727,-0.5682,0.9943,0.5802,1.191,0.0581,69.3847,51.9509,67.1591,60.3147,47.2585
2022-04-08,65.5633,66.0122,65.4511,65.511,3474700,0.0,BNS.TO,65.6344,0.1028,1.001,0.5818,1.0608,0.058,69.3847,51.9509,67.1479,60.3706,47.2842
2022-04-11,65.4661,66.0496,64.9724,65.0472,5544100,0.0,BNS.TO,65.3838,-0.708,0.9929,0.5706,1.0641,0.0584,69.3847,51.9509,67.1247,60.425,47.3244
2022-04-12,65.0472,65.1968,63.9626,64.1421,2776000,0.0,BNS.TO,64.5872,-1.3915,0.9861,0.5487,1.0961,0.0592,69.3847,51.9509,67.0888,60.4739,47.3436
2022-04-13,64.0299,64.0449,63.3642,63.7607,2912300,0.0,BNS.TO,63.7999,-0.5946,0.9941,0.5396,1.0796,0.0596,69.3847,51.9509,67.0278,60.5199,47.3628
2022-04-14,63.8579,64.172,63.6634,63.7008,2917800,0.0,BNS.TO,63.8485,-0.0939,0.9991,0.5382,1.076,0.0597,69.3847,51.9509,66.9559,60.5633,47.382
2022-04-18,63.6559,63.7681,63.1547,63.3118,5722000,0.0,BNS.TO,63.4726,-0.6107,0.9939,0.5288,1.0445,0.06,69.3847,51.9509,66.864,60.607,47.4188
2022-04-19,63.5213,64.2992,63.4315,64.202,5186800,0.0,BNS.TO,63.8635,1.4061,1.0141,0.5504,1.1052,0.0592,69.3847,51.9509,66.7933,60.654,47.4527
2022-04-20,64.4039,65.0921,64.3067,64.4189,4071700,0.0,BNS.TO,64.5554,0.3378,1.0034,0.5556,1.1103,0.059,69.3847,51.9509,66.7196,60.7019,47.4804
2022-04-21,64.8527,65.4437,64.4937,64.6433,4243300,0.0,BNS.TO,64.8584,0.3483,1.0035,0.5611,1.1156,0.0588,69.3847,51.9509,66.6488,60.7497,47.5096
2022-04-22,64.6657,64.6657,63.626,63.626,3305800,0.0,BNS.TO,64.1459,-1.5737,0.9843,0.5366,1.1187,0.0597,69.3847,51.9509,66.5432,60.7886,47.5314
2022-04-25,63.3567,63.6709,62.5638,63.5287,4295700,0.0,BNS.TO,63.28,-0.1529,0.9985,0.5343,0.9493,0.0598,69.3847,52.4742,66.4421,60.8299,47.5582
2022-04-26,63.237,63.5811,62.4217,62.4516,3736200,0.0,BNS.TO,62.9229,-1.6955,0.983,0.5082,0.9947,0.0608,69.3847,52.5489,66.332,60.867,47.5809
2022-04-27,62.3693,62.6611,61.2398,61.3072,4562300,0.0,BNS.TO,61.8943,-1.8325,0.9817,0.4806,1.012,0.062,69.3847,52.7913,66.2002,60.9021,47.6066
2022-04-28,61.5241,62.2197,61.3146,61.4268,6114800,0.0,BNS.TO,61.6213,0.1951,1.002,0.4836,1.0162,0.0619,69.3847,52.7913,66.0797,60.9345,47.6403
2022-04-29,61.4493,61.8382,60.7761,60.8509,4773500,0.0,BNS.TO,61.2286,-0.9375,0.9906,0.4696,1.0132,0.0624,69.3847,52.7913,65.9406,60.9626,47.6658
2022-05-02,61.1276,61.3221,60.3796,61.0828,3928900,0.0,BNS.TO,60.978,0.3811,1.0038,0.4752,1.0247,0.0622,69.3847,52.7913,65.8102,60.9926,47.6863
2022-05-03,61.2249,62.2272,61.0005,61.9205,2918600,0.0,BNS.TO,61.5933,1.3714,1.0137,0.4954,1.0274,0.0614,69.3847,52.7913,65.7065,61.0268,47.7021
2022-05-04,62.0028,62.4516,61.5615,62.3693,3666400,0.0,BNS.TO,62.0963,0.7248,1.0072,0.5062,1.0445,0.0609,69.3847,52.7913,65.6138,61.0628,47.7228
2022-05-05,62.2871,62.302,61.0154,61.6961,2524000,0.0,BNS.TO,61.8252,-1.0794,0.9892,0.4899,0.9601,0.0616,69.3847,52.7913,65.5107,61.0978,47.7367
2022-05-06,61.2847,61.6886,60.9705,61.3894,2870500,0.0,BNS.TO,61.3333,-0.4971,0.995,0.4825,0.9294,0.0619,69.3847,52.7913,65.4109,61.1374,47.7519
2022-05-09,60.8135,61.2997,60.6863,60.8883,2275600,0.0,BNS.TO,60.922,-0.8163,0.9918,0.4703,0.908,0.0624,69.3847,52.7913,65.3331,61.1714,47.7636
2022-05-10,61.0079,61.5989,60.1403,60.5217,3031000,0.0,BNS.TO,60.8172,-0.6021,0.994,0.4615,0.9084,0.0628,69.3847,52.7913,65.2069,61.2024,47.779
2022-05-11,60.5442,61.3296,59.9832,60.2749,2526600,0.0,BNS.TO,60.533,-0.4078,0.9959,0.4555,0.9028,0.063,69.3847,52.7913,65.0734,61.2343,47.7915
2022-05-12,59.9084,60.1777,59.4895,60.0954,2687800,0.0,BNS.TO,59.9178,-0.2978,0.997,0.4511,0.8998,0.0632,69.3847,52.7913,64.9501,61.2634,47.8042
2022-05-13,60.5891,60.8583,60.3422,60.6414,1826000,0.0,BNS.TO,60.6078,0.9086,1.0091,0.4643,0.9073,0.0627,69.3847,52.7913,64.8046,61.2951,47.8133
2022-05-16,60.7237,61.1276,60.3347,60.9257,1559300,0.0,BNS.TO,60.7779,0.4688,1.0047,0.4712,0.9164,0.0624,69.3847,52.7913,64.6553,61.3285,47.8211
2022-05-17,61.2473,61.9729,61.2174,61.8308,2052800,0.0,BNS.TO,61.5671,1.4856,1.0149,0.4931,0.9846,0.0615,69.3847,52.7913,64.5331,61.3653,47.832
2022-05-18,61.5241,61.5989,60.0879,60.3198,2628700,0.0,BNS.TO,60.8827,-2.4438,0.9756,0.4567,1.0982,0.063,69.3847,52.7913,64.396,61.393,47.8453
2022-05-19,59.8411,60.6713,59.5793,60.2001,2306700,0.0,BNS.TO,60.073,-0.1984,0.998,0.4538,1.037,0.0631,69.3847,52.7913,64.2807,61.4228,47.8562
2022-05-20,60.5143,60.7985,59.31,60.0206,2219300,0.0,BNS.TO,60.1608,-0.2982,0.997,0.4494,1.0276,0.0633,69.3847,52.7913,64.1307,61.4507,47.8668
2022-05-24,60.9631,61.1202,60.0355,60.8658,2245000,0.0,BNS.TO,60.7462,1.4082,1.0141,0.4699,1.0836,0.0624,69.3847,52.7913,64.0048,61.483,47.878
2022-05-25,62.0851,63.1847,61.8233,62.6461,2772100,0.0,BNS.TO,62.4348,2.925,1.0293,0.5129,1.2387,0.0607,69.3847,52.7913,63.9185,61.5221,47.8935
2022-05-26,62.9004,63.6036,62.8406,63.0799,2059500,0.0,BNS.TO,63.1061,0.6925,1.0069,0.5234,1.2489,0.0602,69.3847,52.7913,63.8312,61.5603,47.9056
2022-05-27,63.2071,63.9477,63.1473,63.8055,2567900,0.0,BNS.TO,63.5269,1.1503,1.0115,0.5409,1.2145,0.0596,69.3847,52.7913,63.7671,61.6014,47.9211
2022-05-30,64.2468,64.3067,63.8878,63.9028,771300,0.0,BNS.TO,64.086,0.1525,1.0015,0.5432,1.1349,0.0595,69.3847,52.7913,63.6921,61.6399,47.9259
2022-05-31,63.5662,64.2468,63.2819,64.1646,3387100,0.0,BNS.TO,63.8149,0.4097,1.0041,0.5495,1.1358,0.0592,69.3847,52.7913,63.6226,61.6783,47.9466
2022-06-01,64.3216,64.389,63.5512,63.9401,1947000,0.0,BNS.TO,64.0505,-0.3499,0.9965,0.5441,1.1144,0.0594,69.3847,52.7913,63.5477,61.7155,47.9586
2022-06-02,63.6933,64.4937,63.4914,64.3516,4121600,0.0,BNS.TO,64.0075,0.6436,1.0064,0.554,1.1175,0.0591,69.3847,52.7913,63.4803,61.7553,47.984
2022-06-03,64.0823,64.3291,63.5587,63.7382,2454200,0.0,BNS.TO,63.9271,-0.9532,0.9905,0.5392,1.1156,0.0596,69.3847,52.7913,63.3878,61.7918,47.999
2022-06-06,63.9626,64.2394,63.2595,63.2894,4488900,0.0,BNS.TO,63.6877,-0.7041,0.993,0.5284,1.1214,0.06,69.3847,52.7913,63.3264,61.8277,48.0259
2022-06-07,63.1772,63.798,62.9827,63.7756,5606800,0.0,BNS.TO,63.4334,0.7682,1.0077,0.5402,1.1,0.0596,69.3847,52.7913,63.2711,61.8667,48.0589
2022-06-08,63.6858,63.6933,62.7882,63.1473,3482500,0.0,BNS.TO,63.3287,-0.9852,0.9901,0.525,1.1185,0.0602,69.3847,52.7913,63.1922,61.9051,48.0792
2022-06-09,62.9977,63.1398,62.3095,62.3245,3474200,0.0,BNS.TO,62.6929,-1.303,0.987,0.5051,1.1428,0.061,69.3847,52.7913,63.0969,61.9384,48.0985
2022-06-10,61.5914,61.7111,60.8957,61.2922,4133400,0.0,BNS.TO,61.3726,-1.6563,0.9834,0.4802,1.1951,0.062,69.3847,52.7913,62.9787,61.9655,48.1194
2022-06-13,60.1552,60.8359,59.9532,60.6265,4139400,0.0,BNS.TO,60.3927,-1.0861,0.9891,0.464,1.2164,0.0627,69.3847,52.7913,62.8584,61.9914,48.1387
2022-06-14,60.7162,60.8957,60.0206,60.3347,6506500,0.0,BNS.TO,60.4918,-0.4813,0.9952,0.457,1.2194,0.063,69.3847,52.7913,62.7583,62.0124,48.1691
2022-06-15,60.6938,61.0603,59.9308,60.5891,4532600,0.0,BNS.TO,60.5685,0.4216,1.0042,0.4631,1.207,0.0627,69.3847,52.7913,62.6707,62.0375,48.1904
2022-06-16,59.654,59.7737,58.7041,59.3848,5162600,0.0,BNS.TO,59.3791,-1.9877,0.9801,0.434,1.2736,0.064,69.3847,52.7913,62.5365,62.058,48.2122
2022-06-17,59.4147,60.1926,58.9659,59.31,8516900,0.0,BNS.TO,59.4708,-0.126,0.9987,0.4321,1.2229,0.0641,69.3847,52.7913,62.3909,62.0809,48.2482
2022-06-20,59.669,60.0505,59.3249,59.9832,1038500,0.0,BNS.TO,59.7569,1.1351,1.0114,0.4485,1.1431,0.0634,69.3847,52.7913,62.2765,62.1087,48.2527
2022-06-21,60.215,60.4395,59.9158,59.9832,6186000,0.0,BNS.TO,60.1384,0.0,1.0,0.4485,1.1424,0.0634,69.3847,52.7913,62.1694,62.1368,48.2803
2022-06-22,59.3698,59.4671,58.2852,58.3002,4197700,0.0,BNS.TO,58.8556,-2.8058,0.9719,0.4078,1.2883,0.0652,69.3847,52.7913,62.028,62.1556,48.2969
2022-06-23,58.345,58.4273,56.3778,56.5573,4181100,0.0,BNS.TO,57.4269,-2.9895,0.9701,0.3657,1.3773,0.0672,69.3847,52.7913,61.8616,62.1665,48.3112
2022-06-24,56.8565,57.1706,56.3778,56.5199,6243500,0.0,BNS.TO,56.7312,-0.0661,0.9993,0.3647,1.1739,0.0672,69.3847,52.7913,61.7121,62.177,48.3308
2022-06-27,56.849,57.7541,56.6844,57.5147,7745800,0.0,BNS.TO,57.2006,1.7601,1.0176,0.3887,1.2438,0.0661,69.3847,52.7913,61.5896,62.1928,48.3564
2022-06-28,57.9261,58.2627,57.0958,57.3277,12955700,0.0,BNS.TO,57.6531,-0.3251,0.9967,0.3841,1.1944,0.0663,69.3847,52.7913,61.4647,62.2074,48.4009
2022-06-29,57.6194,57.6419,57.0435,57.582,9266300,0.0,BNS.TO,57.4717,0.4436,1.0044,0.3902,1.2033,0.066,69.3847,52.7913,61.3523,62.2236,48.4319
2022-06-30,56.849,57.1407,56.1234,56.9836,9309500,0.0,BNS.TO,56.7742,-1.0392,0.9896,0.3758,1.1927,0.0667,69.3847,52.7913,61.2108,62.2357,48.4605
2022-07-04,57.1313,57.549,56.8808,57.0174,1894900,1.03,BNS.TO,57.1446,0.0593,1.0006,0.3766,1.1988,0.0847,69.3847,52.7913,61.0657,62.2503,48.4665
2022-07-05,56.8428,57.1161,55.9012,56.7669,7970400,0.0,BNS.TO,56.6567,-0.4393,0.9956,0.3705,1.171,0.0851,69.3847,52.7913,60.9112,62.2615,48.4905
2022-07-06,56.4024,56.987,56.2353,56.782,8653700,0.0,BNS.TO,56.6017,0.0266,1.0003,0.371,1.1741,0.0851,69.3847,52.7913,60.777,62.2721,48.5161
2022-07-07,56.9719,57.678,56.9719,57.2224,3051200,0.0,BNS.TO,57.2111,0.7756,1.0078,0.3817,1.2048,0.0687,69.3847,52.7913,60.6534,62.286,48.5258
2022-07-08,57.3591,57.6325,57.0174,57.4426,2328400,0.0,BNS.TO,57.3629,0.3848,1.0038,0.3869,1.189,0.0684,69.3847,52.7913,60.5552,62.3061,48.5333
2022-07-11,57.2073,57.3287,56.9643,57.2832,4137600,0.0,BNS.TO,57.1959,-0.2775,0.9972,0.383,1.1839,0.0686,69.3847,52.7913,60.4763,62.325,48.5463
2022-07-12,56.9719,57.473,56.7213,56.9111,1475200,0.0,BNS.TO,57.0193,-0.6496,0.9935,0.374,1.1692,0.0691,69.3847,52.7913,60.3877,62.341,48.5508
2022-07-13,56.5694,56.6454,55.7342,56.2353,2585200,0.0,BNS.TO,56.2961,-1.1875,0.9881,0.3577,1.1495,0.0699,69.3847,52.7913,60.2972,62.3504,48.5581
2022-07-14,55.7721,55.7949,54.0713,54.4509,9699600,0.0,BNS.TO,55.0223,-3.1731,0.9683,0.3146,1.2879,0.0722,69.3847,52.7913,60.1672,62.3503,48.5808
2022-07-15,54.8837,55.2634,54.4965,54.99,4403300,0.0,BNS.TO,54.9084,0.9901,1.0099,0.3277,1.3255,0.0715,69.3847,52.7913,60.0313,62.35,48.5909
2022-07-18,55.4304,56.3416,55.4304,55.6886,6210200,0.0,BNS.TO,55.7228,1.2704,1.0127,0.3445,1.3627,0.0706,69.3847,52.7913,59.9003,62.3543,48.6069
2022-07-19,56.1366,57.0478,56.1366,56.858,3309500,0.0,BNS.TO,56.5448,2.0999,1.021,0.3728,1.41,0.0691,69.3847,52.7913,59.8054,62.3642,48.6163
2022-07-20,56.7896,56.9491,56.4859,56.9491,2790200,0.0,BNS.TO,56.7934,0.1602,1.0016,0.3749,1.4119,0.069,69.3847,52.7913,59.7184,62.3776,48.6245
2022-07-21,56.9263,57.2149,56.5239,57.2149,3057500,0.0,BNS.TO,56.97,0.4667,1.0047,0.3814,1.3894,0.0687,69.3847,52.7913,59.6463,62.3898,48.6337
2022-07-22,57.1845,57.3591,56.6985,57.0174,1259500,0.0,BNS.TO,57.0649,-0.3452,0.9965,0.3766,1.3889,0.0689,69.3847,52.7913,59.5776,62.3985,48.6375
2022-07-25,57.2224,57.8071,57.1161,57.511,4541900,0.0,BNS.TO,57.4142,0.8657,1.0087,0.3886,1.2798,0.0683,69.3847,52.7913,59.5234,62.408,48.6518
2022-07-26,57.2604,57.7084,57.2224,57.6021,5831900,0.0,BNS.TO,57.4483,0.1584,1.0016,0.3908,1.0993,0.0682,69.3847,52.7913,59.4745,62.4193,48.6702
2022-07-27,57.7312,58.5664,57.6553,58.2399,6234600,0.0,BNS.TO,58.0482,1.1073,1.0111,0.4062,1.1197,0.0675,69.3847,52.7913,59.4275,62.4333,48.6911
2022-07-28,58.2931,58.7563,57.8603,58.6196,5904400,0.0,BNS.TO,58.3823,0.652,1.0065,0.4154,1.0671,0.067,69.3847,52.7913,59.3822,62.4467,48.7115
2022-07-29,58.6652,59.5232,58.6576,59.2346,4685000,0.0,BNS.TO,59.0202,1.0491,1.0105,0.4302,1.0816,0.0663,69.3847,52.7913,59.3313,62.4627,48.7287
2022-08-02,58.9765,59.1739,58.4753,58.7715,4398500,0.0,BNS.TO,58.8493,-0.7818,0.9922,0.4191,1.0975,0.0669,69.3847,52.7913,59.301,62.4762,48.7445
2022-08-03,59.098,59.47,58.7715,59.2422,2643800,0.0,BNS.TO,59.1454,0.8009,1.008,0.4304,1.0765,0.0663,69.3847,52.7913,59.2822,62.4902,48.7542
2022-08-04,59.3485,59.4549,59.0904,59.3561,1304200,0.0,BNS.TO,59.3125,0.1923,1.0019,0.4331,1.0762,0.0662,69.3847,52.7913,59.2692,62.5027,48.7591
2022-08-05,59.4472,59.7889,59.0676,59.5839,1765200,0.0,BNS.TO,59.4719,0.3838,1.0038,0.4386,1.0676,0.066,69.3847,52.7913,59.244,62.5152,48.7658
2022-08-08,59.7738,59.8801,59.4321,59.4776,1635500,0.0,BNS.TO,59.6409,-0.1784,0.9982,0.436,1.0703,0.0661,69.3847,52.7913,59.1819,62.5237,48.7721
2022-08-09,59.4624,59.5384,58.7639,59.0144,2460400,0.0,BNS.TO,59.1948,-0.7788,0.9922,0.4248,1.0829,0.0666,69.3847,52.7913,59.1022,62.5268,48.7812
2022-08-10,59.5384,60.6014,59.4624,60.3205,2335600,0.0,BNS.TO,59.9807,2.2132,1.0221,0.4563,1.1688,0.0652,69.3847,52.7913,59.0339,62.5373,48.7905
2022-08-11,60.7001,60.8824,60.3964,60.5255,1902800,0.0,BNS.TO,60.6261,0.3399,1.0034,0.4612,1.1635,0.0649,69.3847,52.7913,58.9676,62.5483,48.7984
2022-08-12,60.8748,61.1026,60.647,61.0418,1637600,0.0,BNS.TO,60.9166,0.853,1.0085,0.4736,1.1518,0.0644,69.3847,52.7913,58.9064,62.5596,48.8054
2022-08-15,61.0039,61.6189,60.8064,61.5961,3545100,0.0,BNS.TO,61.2563,0.9081,1.0091,0.4871,1.1065,0.0638,69.3847,52.7913,58.8604,62.5715,48.821
2022-08-16,61.5506,62.1656,61.3152,61.9758,2096900,0.0,BNS.TO,61.7518,0.6164,1.0062,0.4963,0.7616,0.0634,69.3847,52.7913,58.8139,62.5866,48.8306
2022-08-17,61.6949,62.0365,61.5506,62.0214,1895700,0.0,BNS.TO,61.8258,0.0736,1.0007,0.4973,0.7639,0.0634,69.3847,52.7913,58.7802,62.6027,48.8393
2022-08-18,62.0289,62.2492,61.8543,62.1049,2060700,0.0,BNS.TO,62.0593,0.1346,1.0013,0.4993,0.7513,0.0633,69.3847,52.7913,58.757,62.6237,48.8489
2022-08-19,61.9302,62.1049,61.3532,61.6873,1979300,0.0,BNS.TO,61.7689,-0.6724,0.9933,0.4892,0.7009,0.0637,69.3847,52.7913,58.716,62.6397,48.8579
2022-08-22,61.0722,61.4443,60.852,61.338,2120100,0.0,BNS.TO,61.1766,-0.5662,0.9943,0.4807,0.728,0.0641,69.3847,52.7913,58.6805,62.6531,48.867
2022-08-23,60.6698,60.7077,58.0045,58.1184,5645100,0.0,BNS.TO,59.3751,-5.2489,0.9475,0.403,1.3951,0.0676,69.3847,52.7913,58.5981,62.6481,48.8879
2022-08-24,57.6477,57.6932,56.5694,56.9339,3703000,0.0,BNS.TO,57.2111,-2.0381,0.9796,0.3744,1.4646,0.069,69.3847,52.7913,58.5126,62.637,48.8987
2022-08-25,56.9491,57.8603,56.7668,57.473,2963100,0.0,BNS.TO,57.2623,0.9469,1.0095,0.3874,1.467,0.0684,69.3847,52.7913,58.4508,62.6288,48.9073
2022-08-26,57.6477,57.7768,56.5239,56.7972,2909100,0.0,BNS.TO,57.1864,-1.1759,0.9882,0.3711,1.4879,0.0692,69.3847,52.7913,58.3814,62.618,48.9158
2022-08-29,56.4176,56.5846,56.1442,56.4252,7486400,0.0,BNS.TO,56.3929,-0.655,0.9934,0.362,1.4698,0.0696,69.3847,52.7913,58.2998,62.6047,48.9353
2022-08-30,56.782,56.782,55.5443,55.8481,2322900,0.0,BNS.TO,56.2391,-1.0228,0.9898,0.3481,1.4706,0.0704,69.3847,52.7913,58.2304,62.589,48.9412
2022-08-31,55.8329,55.9164,55.0963,55.1419,4135500,0.0,BNS.TO,55.4969,-1.2645,0.9874,0.3311,1.4589,0.0713,69.3847,52.7913,58.1487,62.5698,48.9506
2022-09-01,54.861,54.9369,53.6612,54.2003,5663800,0.0,BNS.TO,54.4149,-1.7076,0.9829,0.3084,1.4862,0.0725,69.3847,52.7913,58.0353,62.5435,48.9614
2022-09-02,54.6332,55.1419,54.0637,54.2231,6315500,0.0,BNS.TO,54.5155,0.0421,1.0004,0.3089,1.4667,0.0725,69.3847,52.7913,57.9224,62.5189,48.9735
2022-09-06,54.58,54.7243,53.4562,53.6688,7192500,0.0,BNS.TO,54.1073,-1.0223,0.9898,0.2955,1.4666,0.0732,69.3847,52.7913,57.8316,62.4922,48.9863
2022-09-07,53.3575,53.9574,53.1145,53.8435,4218800,0.0,BNS.TO,53.5682,0.3255,1.0033,0.2998,1.465,0.073,69.3847,52.7913,57.7783,62.4669,48.993
2022-09-08,53.9498,55.2482,53.6688,55.1343,5318900,0.0,BNS.TO,54.5003,2.3973,1.024,0.331,1.5856,0.0713,69.3847,52.7913,57.7512,62.4475,49.0031
2022-09-09,55.6962,55.924,55.4912,55.681,4274200,0.0,BNS.TO,55.6981,0.9916,1.0099,0.3442,1.6067,0.0706,69.3847,52.7913,57.7152,62.4315,49.0129
2022-09-12,55.8785,56.3796,55.6203,55.8936,7011600,0.0,BNS.TO,55.943,0.3818,1.0038,0.3493,1.5179,0.0703,69.3847,52.7913,57.6871,62.4173,49.0296
2022-09-13,55.3165,55.4153,54.4205,54.6787,6192700,0.0,BNS.TO,54.9578,-2.1736,0.9783,0.32,1.5587,0.0719,69.3847,52.7913,57.6302,62.3933,49.0422
2022-09-14,54.8534,54.8989,54.2839,54.5041,5726300,0.0,BNS.TO,54.6351,-0.3193,0.9968,0.3158,1.5319,0.0721,69.3847,52.7913,57.5816,62.3691,49.0531
2022-09-15,54.4737,54.823,54.1092,54.1776,4032400,0.0,BNS.TO,54.3959,-0.599,0.994,0.3079,1.4992,0.0725,69.3847,52.7913,57.5259,62.3409,49.0605
2022-09-16,53.8131,54.1092,53.5625,54.1016,9952400,0.0,BNS.TO,53.8966,-0.1403,0.9986,0.3061,1.4792,0.0726,69.3847,52.7913,57.4736,62.3208,49.0769
2022-09-19,53.7523,54.4281,53.5777,54.3598,5873800,0.0,BNS.TO,54.0295,0.4773,1.0048,0.3123,1.4905,0.0723,69.3847,52.7913,57.4261,62.3022,49.0867
2022-09-20,54.2915,54.2991,53.5321,53.9725,5693300,0.0,BNS.TO,54.0238,-0.7125,0.9929,0.303,1.4819,0.0728,69.3847,52.7913,57.3624,62.2875,49.0963
2022-09-21,54.1852,54.2231,53.2968,53.3195,4684500,0.0,BNS.TO,53.7562,-1.2099,0.9879,0.2873,1.4871,0.0737,69.3847,52.7913,57.2815,62.2599,49.1037
2022-09-22,53.5018,53.722,53.0006,53.0614,4298300,0.0,BNS.TO,53.3215,-0.4841,0.9952,0.2811,1.4874,0.0741,69.3847,53.0006,57.1988,62.2235,49.1098
2022-09-23,52.5526,52.621,51.8692,52.5678,8366500,0.0,BNS.TO,52.4027,-0.9302,0.9907,0.2692,1.0803,0.0748,69.3847,51.8692,57.1136,62.1871,49.1191
2022-09-26,52.0287,52.2793,50.8214,51.1023,13441700,0.0,BNS.TO,51.5579,-2.7878,0.9721,0.2337,1.1428,0.0769,69.3847,50.8214,57.013,62.1405,49.1301
2022-09-27,51.406,51.5048,50.4949,50.6923,5195100,0.0,BNS.TO,51.0245,-0.8023,0.992,0.2239,1.0985,0.0775,69.3847,50.4949,56.9393,62.0894,49.1334
2022-09-28,50.4949,51.2162,50.2822,50.8745,8542700,0.0,BNS.TO,50.717,0.3594,1.0036,0.2283,1.1065,0.0772,69.3847,50.2822,56.8586,62.0391,49.1379
2022-09-29,50.6012,50.6012,49.728,50.1835,4710300,0.0,BNS.TO,50.2785,-1.3582,0.9864,0.2116,1.1214,0.0783,69.3847,49.728,56.7506,61.9843,49.1397
2022-09-30,50.3734,50.6391,49.8646,49.8874,3564700,0.0,BNS.TO,50.1911,-0.59,0.9941,0.2044,1.1161,0.0788,69.3847,49.728,56.6139,61.9268,49.1409
2022-10-03,51.023,51.808,50.9524,51.4783,5475300,1.03,BNS.TO,51.3154,3.189,1.0319,0.2429,1.351,0.0964,69.3847,49.728,56.5067,61.878,49.1449
2022-10-04,51.9414,53.1581,51.9257,52.6793,12530900,0.0,BNS.TO,52.4261,2.333,1.0233,0.2718,1.4237,0.0942,69.3847,49.728,56.4177,61.8343,49.1585
2022-10-05,52.2397,52.3261,51.7138,52.2476,6611400,0.0,BNS.TO,52.1318,-0.8195,0.9918,0.2614,1.4309,0.0949,69.3847,49.728,56.3242,61.7865,49.165
2022-10-06,52.1455,52.1926,51.0858,51.2821,3629500,0.0,BNS.TO,51.6765,-1.8479,0.9815,0.238,1.4651,0.0792,69.3847,49.728,56.2021,61.7327,49.168
2022-10-07,51.1015,51.2036,50.4422,50.9131,3915200,0.0,BNS.TO,50.9151,-0.7195,0.9928,0.2291,1.4643,0.0797,69.3847,49.728,56.0709,61.6762,49.1702
